transaction_id,customer_id,agent_id,type_id,amount,transaction_date,transaction_time,status,channel,fee
T000318,C0613,AG020,TT02,2050.0,2025-10-18,06:32:00,Success,App,0.0
T000319,C0648,AG084,TT01,1010.0,2025-06-08,12:36:00,Success,App,15.15
T000320,C0181,AG025,TT01,4680.0,2025-04-13,00:53:00,Success,Agent,23.4
T000321,C0578,AG045,TT04,3430.0,2025-10-08,16:28:00,Success,App,0.0
T000322,C0746,AG064,TT04,690.0,2025-02-12,07:30:00,Success,USSD,6.9
T000323,C0004,AG061,TT03,2010.0,2025-03-25,17:17:00,Success,Agent,0.0
T000324,C0458,AG053,TT03,2570.0,2025-07-10,20:51:00,Success,App,0.0
T000325,C0782,AG095,TT03,1700.0,2025-02-20,00:58:00,Success,App,0.0
T000326,C0025,AG068,TT01,1690.0,2025-07-29,19:57:00,Success,App,0.0
T000327,C0681,AG056,TT02,4220.0,2025-05-06,20:09:00,Success,USSD,42.2
T000328,C0462,AG093,TT03,580.0,2025-03-10,14:31:00,Success,App,2.9
T000329,C0202,AG099,TT03,660.0,2025-09-22,12:16:00,Success,App,0.0
T000330,C0712,AG094,TT01,3350.0,2025-09-15,09:00:00,Success,App,0.0
T000331,C0646,AG058,TT05,1330.0,2025-07-07,05:04:00,Success,Agent,0.0
T000332,C0773,AG073,TT04,5860.0,2025-08-18,23:57:00,Success,USSD,29.3
T000333,C0917,AG037,TT02,12430.0,2025-07-08,21:02:00,Success,App,0.0
T000334,C0177,AG005,TT03,1270.0,2025-01-10,02:28:00,Success,USSD,6.35
T000335,C0919,AG018,TT05,1690.0,2025-04-24,12:58:00,Success,Agent,0.0
T000336,C0037,AG033,TT01,1080.0,2025-03-17,15:44:00,Success,App,5.4
T000337,C0083,AG013,TT03,1090.0,2025-06-13,04:37:00,Success,App,0.0
T000338,C0821,AG033,TT02,8730.0,2025-03-26,08:29:00,Success,USSD,0.0
T000339,C0177,AG040,TT02,1370.0,2025-02-18,23:40:00,Failed,App,13.7
T000340,C0212,AG066,TT04,4980.0,2025-11-22,22:07:00,Success,USSD,24.9
T000341,C0639,AG012,TT02,1600.0,2025-06-26,18:49:00,Success,App,8.0
T000342,C0650,AG093,TT01,1150.0,2025-08-06,14:34:00,Success,App,5.75
T000343,C0210,AG093,TT01,3530.0,2025-07-08,08:02:00,Success,App,0.0
T000344,C0916,AG047,TT01,2620.0,2025-12-12,14:08:00,Success,Agent,13.1
T000345,C0944,AG048,TT02,3410.0,2025-08-18,13:00:00,Success,App,34.1
T000346,C0779,AG023,TT03,2360.0,2025-09-12,18:32:00,Success,Agent,23.6
T000347,C0591,AG040,TT01,900.0,2025-08-24,16:03:00,Success,Agent,4.5
T000348,C0096,AG005,TT03,2530.0,2025-01-26,00:29:00,Success,App,25.3
T000349,C0139,AG036,TT03,840.0,2025-03-13,00:30:00,Success,App,0.0
T000350,C0244,AG031,TT02,1400.0,2025-09-18,18:14:00,Success,App,14.0
T000351,C0221,AG023,TT03,790.0,2025-09-11,12:37:00,Success,USSD,3.95
T000352,C0488,AG016,TT03,1100.0,2025-09-28,23:05:00,Success,App,11.0
T000353,C0295,AG072,TT02,1940.0,2025-05-03,21:41:00,Success,Agent,0.0
T000354,C0385,AG009,TT02,1250.0,2025-05-24,22:34:00,Success,Agent,0.0
T000355,C0576,AG054,TT03,890.0,2025-09-14,05:33:00,Success,App,0.0
T000356,C0559,AG066,TT05,950.0,2025-05-24,15:26:00,Success,App,0.0
T000357,C0859,AG018,TT02,1420.0,2025-09-16,16:41:00,Success,Agent,7.1
T000358,C0995,AG047,TT02,2360.0,2025-02-16,11:12:00,Success,App,0.0
T000359,C0136,AG083,TT02,1370.0,2025-12-17,04:40:00,Success,App,0.0
T000360,C0076,AG037,TT01,320.0,2025-01-13,15:21:00,Success,USSD,4.8
T000361,C0126,AG040,TT03,3690.0,2025-07-27,10:39:00,Success,App,18.45
T000362,C0348,AG072,TT02,560.0,2025-11-07,06:28:00,Success,USSD,0.0
T000363,C0816,AG081,TT01,3510.0,2025-08-23,13:57:00,Success,App,17.55
T000364,C0467,AG069,TT02,990.0,2025-05-29,23:36:00,Success,App,4.95
T000365,C0477,AG072,TT01,900.0,2025-11-18,20:57:00,Success,App,9.0
T000366,C0106,AG074,TT02,1820.0,2025-06-04,07:42:00,Success,App,18.2
T000367,C0874,AG003,TT01,4220.0,2025-06-15,20:44:00,Success,USSD,0.0
T000368,C0978,AG067,TT01,8600.0,2025-03-31,00:11:00,Success,Agent,43.0
T000369,C0382,AG095,TT04,3580.0,2025-07-05,20:40:00,Success,USSD,17.9
T000370,C0226,AG091,TT05,70.0,2025-11-14,00:04:00,Success,App,0.0
T000371,C0627,AG092,TT01,1300.0,2025-12-24,03:04:00,Success,Agent,13.0
T000372,C0403,AG038,TT03,640.0,2025-06-23,23:58:00,Success,App,0.0
T000373,C0088,AG100,TT02,2370.0,2025-08-05,05:49:00,Success,Agent,0.0
T000374,C0226,AG027,TT02,620.0,2025-09-21,17:25:00,Pending,App,6.2
T000375,C0992,AG016,TT02,3260.0,2025-04-07,13:25:00,Success,App,32.6
T000376,C0322,AG015,TT02,2570.0,2025-04-27,18:09:00,Success,App,12.85
T000377,C0576,AG072,TT03,5320.0,2025-07-18,16:48:00,Success,App,0.0
T000378,C0864,AG049,TT01,4180.0,2025-11-16,05:02:00,Success,App,0.0
T000379,C0840,AG028,TT01,2010.0,2025-01-21,15:56:00,Success,USSD,20.1
T000380,C0109,AG079,TT04,2830.0,2025-07-19,14:06:00,Success,App,28.3
T000381,C0381,AG060,TT03,1850.0,2025-12-07,14:05:00,Success,USSD,0.0
T000382,C0958,AG024,TT02,1110.0,2025-09-05,05:54:00,Success,App,11.1
T000383,C0949,AG069,TT02,1330.0,2025-10-03,18:01:00,Success,App,13.3
T000384,C0201,AG070,TT02,860.0,2025-09-21,14:57:00,Success,Agent,4.3
T000385,C0919,AG060,TT02,1750.0,2025-02-27,16:54:00,Success,USSD,17.5
T000386,C0375,AG055,TT02,1620.0,2025-10-29,01:14:00,Success,App,0.0
T000387,C0797,AG005,TT02,440.0,2025-01-31,00:31:00,Success,USSD,2.2
T000388,C0071,AG025,TT03,1070.0,2025-09-06,18:01:00,Success,App,10.7
T000389,C0389,AG040,TT03,5690.0,2025-04-03,02:30:00,Success,App,0.0
T000390,C0296,AG007,TT03,2190.0,2025-09-22,16:42:00,Success,Agent,0.0
T000391,C0160,AG031,TT02,3190.0,2025-09-28,23:00:00,Success,Agent,0.0
T000392,C0360,AG061,TT02,1630.0,2025-04-04,06:10:00,Failed,USSD,8.15
T000393,C0771,AG003,TT02,400.0,2025-06-03,13:17:00,Failed,USSD,6.0
T000394,C0522,AG052,TT03,1620.0,2025-10-12,13:38:00,Success,App,24.3
T000395,C0446,AG082,TT02,4140.0,2025-03-21,10:54:00,Success,Agent,20.7
T000396,C0168,AG064,TT05,1340.0,2025-10-19,15:00:00,Success,USSD,0.0
T000397,C0629,AG093,TT03,1830.0,2025-03-25,21:24:00,Success,Agent,18.3
T000398,C0861,AG065,TT05,550.0,2025-12-31,06:33:00,Success,App,5.5
T000399,C0941,AG056,TT03,490.0,2025-02-06,17:02:00,Success,App,4.9
T000400,C0595,AG029,TT05,1900.0,2025-12-08,23:38:00,Success,Agent,0.0
T000401,C0345,AG059,TT03,1660.0,2025-11-23,22:40:00,Failed,App,8.3
T000402,C0980,AG040,TT05,1790.0,2025-08-20,16:46:00,Success,USSD,0.0
T000403,C0751,AG033,TT01,1530.0,2025-04-03,23:30:00,Success,App,0.0
T000404,C0486,AG088,TT01,13010.0,2025-12-02,11:54:00,Success,App,0.0
T000405,C0686,AG035,TT03,1210.0,2025-04-12,11:49:00,Success,Agent,12.1
T000406,C0842,AG071,TT05,1320.0,2025-06-15,10:56:00,Success,App,6.6
T000407,C0179,AG097,TT02,1660.0,2025-06-08,12:33:00,Success,USSD,0.0
T000408,C0139,AG068,TT01,2110.0,2025-01-14,11:18:00,Success,Agent,31.65
T000409,C0206,AG035,TT03,6090.0,2025-08-13,22:51:00,Success,USSD,0.0
T000410,C0691,AG034,TT03,810.0,2025-03-14,09:47:00,Success,USSD,4.05
T000411,C0991,AG074,TT02,3370.0,2025-09-06,01:29:00,Success,App,16.85
T000412,C0901,AG074,TT03,880.0,2025-04-01,02:27:00,Success,USSD,0.0
T000413,C0619,AG020,TT05,940.0,2025-08-04,21:41:00,Success,App,0.0
T000414,C0924,AG044,TT05,1720.0,2025-03-31,10:34:00,Success,App,25.8
T000415,C0467,AG081,TT02,890.0,2025-01-29,05:58:00,Success,Agent,4.45
T000416,C0033,AG041,TT02,1060.0,2025-11-01,19:35:00,Success,Agent,0.0
T000417,C0130,AG077,TT02,1210.0,2025-08-08,23:07:00,Success,App,0.0
T000418,C0630,AG007,TT02,3860.0,2025-11-24,01:00:00,Success,Agent,0.0
T000419,C0605,AG094,TT01,5260.0,2025-08-03,12:34:00,Success,App,78.9
T000420,C0082,AG022,TT04,6470.0,2025-08-09,02:11:00,Success,App,0.0
T000421,C0110,AG011,TT02,1310.0,2025-02-11,06:29:00,Success,App,6.55
T000422,C0010,AG013,TT05,910.0,2025-05-15,03:08:00,Failed,App,0.0
T000423,C0696,AG023,TT05,540.0,2025-02-11,11:18:00,Success,Agent,5.4
T000424,C0742,AG074,TT01,1060.0,2025-06-13,23:28:00,Success,App,0.0
T000425,C0399,AG028,TT05,1860.0,2025-12-27,13:05:00,Success,App,27.9
T000426,C0726,AG017,TT03,2800.0,2025-10-10,09:40:00,Success,App,28.0
T000427,C0539,AG047,TT03,2400.0,2025-02-27,08:23:00,Success,App,24.0
T000428,C0923,AG094,TT02,1290.0,2025-10-29,21:59:00,Success,Agent,0.0
T000429,C0470,AG022,TT03,640.0,2025-11-18,05:42:00,Success,App,0.0
T000430,C0661,AG049,TT02,1400.0,2025-01-25,11:46:00,Success,USSD,7.0
T000431,C0415,AG040,TT03,600.0,2025-03-14,21:21:00,Success,Agent,0.0
T000432,C0701,AG084,TT01,1230.0,2025-05-09,07:59:00,Success,App,18.45
T000433,C0128,AG006,TT03,1320.0,2025-03-28,10:31:00,Success,App,0.0
T000434,C0482,AG082,TT02,1170.0,2025-11-26,17:03:00,Success,App,11.7
T000435,C0454,AG095,TT01,3730.0,2025-06-02,01:07:00,Success,App,0.0
T000436,C0269,AG026,TT03,2490.0,2025-07-01,09:13:00,Success,USSD,12.45
T000437,C0424,AG047,TT03,1080.0,2025-05-05,12:12:00,Success,Agent,10.8
T000438,C0527,AG066,TT02,2330.0,2025-03-08,05:30:00,Success,App,0.0
T000439,C0731,AG045,TT01,5120.0,2025-01-06,22:38:00,Success,USSD,0.0
T000440,C0892,AG031,TT05,720.0,2025-05-05,09:18:00,Failed,Agent,3.6
T000441,C0443,AG050,TT03,930.0,2025-11-10,21:24:00,Failed,Agent,0.0
T000442,C0223,AG013,TT01,1020.0,2025-11-22,14:27:00,Success,Agent,10.2
T000443,C0880,AG038,TT03,1360.0,2025-02-22,18:12:00,Success,USSD,13.6
T000444,C0426,AG099,TT02,4150.0,2025-03-07,09:43:00,Success,Agent,41.5
T000445,C0663,AG025,TT01,3280.0,2025-11-10,14:23:00,Success,Agent,16.4
T000446,C0832,AG096,TT03,6690.0,2025-03-23,21:39:00,Success,App,33.45
T000447,C0366,AG029,TT04,6630.0,2025-03-28,09:45:00,Success,USSD,0.0
T000448,C0099,AG035,TT03,2650.0,2025-01-02,12:59:00,Success,USSD,13.25
T000449,C0310,AG028,TT01,310.0,2025-07-23,18:14:00,Success,USSD,0.0
T000450,C0520,AG083,TT04,9430.0,2025-05-30,16:20:00,Pending,Agent,94.3
T000451,C0097,AG019,TT02,920.0,2025-10-20,14:53:00,Success,App,0.0
T000452,C0668,AG007,TT05,1950.0,2025-04-13,10:23:00,Success,App,29.25
T000453,C0583,AG049,TT01,740.0,2025-01-24,11:57:00,Success,App,7.4
T000454,C0996,AG083,TT02,2810.0,2025-07-31,19:14:00,Success,App,14.05
T000455,C0491,AG072,TT03,1530.0,2025-03-06,15:04:00,Success,App,0.0
T000456,C0397,AG014,TT02,160.0,2025-07-28,14:38:00,Success,App,0.0
T000457,C0170,AG099,TT04,7650.0,2025-09-08,19:44:00,Success,USSD,38.25
T000458,C0159,AG008,TT03,2080.0,2025-04-27,17:07:00,Success,Agent,20.8
T000459,C0013,AG100,TT01,9490.0,2025-04-26,21:11:00,Success,App,142.35
T000460,C0803,AG066,TT03,1040.0,2025-08-25,12:13:00,Success,Agent,15.6
T000461,C0120,AG064,TT02,3040.0,2025-04-15,04:00:00,Success,App,45.6
T000462,C0306,AG093,TT01,950.0,2025-09-16,16:59:00,Success,App,9.5
T000463,C0327,AG024,TT05,270.0,2025-02-15,01:19:00,Success,App,0.0
T000464,C0406,AG015,TT05,120.0,2025-11-07,21:04:00,Success,USSD,0.0
T000465,C0936,AG072,TT02,2330.0,2025-11-27,02:27:00,Success,Agent,11.65
T000466,C0948,AG003,TT03,2110.0,2025-08-04,06:27:00,Success,USSD,10.55
T000467,C0482,AG011,TT02,3390.0,2025-10-28,16:48:00,Success,Agent,16.95
T000468,C0137,AG071,TT04,3810.0,2025-11-29,14:25:00,Success,App,0.0
T000469,C0928,AG039,TT05,1590.0,2025-01-24,06:17:00,Success,Agent,7.95
T000470,C0483,AG005,TT02,5590.0,2025-02-04,02:22:00,Success,Agent,27.95
T000471,C0515,AG021,TT04,5020.0,2025-01-24,05:41:00,Success,Agent,50.2
T000472,C0704,AG022,TT02,5920.0,2025-01-28,16:17:00,Success,App,0.0
T000473,C0021,AG096,TT02,2310.0,2025-01-16,00:59:00,Success,App,11.55
T000474,C0894,AG038,TT05,530.0,2025-02-28,16:42:00,Success,Agent,0.0
T000475,C0249,AG007,TT03,990.0,2025-08-31,21:07:00,Success,App,14.85
T000476,C0589,AG090,TT02,350.0,2025-07-26,01:53:00,Success,App,1.75
T000477,C0353,AG091,TT03,1030.0,2025-09-28,07:50:00,Success,Agent,0.0
T000478,C0932,AG053,TT02,1730.0,2025-09-06,14:59:00,Success,USSD,8.65
T000479,C0266,AG053,TT02,5090.0,2025-09-24,14:51:00,Success,USSD,0.0
T000480,C0740,AG043,TT05,1560.0,2025-07-12,05:23:00,Success,App,7.8
T000481,C0402,AG051,TT03,4290.0,2025-12-01,10:21:00,Success,USSD,0.0
T000482,C0735,AG004,TT04,6770.0,2025-08-06,08:49:00,Success,USSD,0.0
T000483,C0749,AG018,TT02,1660.0,2025-04-25,12:19:00,Success,App,0.0
T000484,C0488,AG002,TT03,1160.0,2025-03-09,11:31:00,Success,Agent,5.8
T000485,C0257,AG058,TT05,320.0,2025-10-26,10:36:00,Success,App,1.6
T000486,C0927,AG033,TT02,800.0,2025-11-21,22:48:00,Success,App,8.0
T000487,C0922,AG065,TT01,9140.0,2025-03-16,02:56:00,Success,USSD,0.0
T000488,C0976,AG094,TT03,2920.0,2025-04-13,11:29:00,Failed,Agent,14.6
T000489,C0550,AG063,TT02,930.0,2025-10-24,22:47:00,Success,App,4.65
T000490,C0695,AG089,TT01,3230.0,2025-06-27,20:20:00,Success,App,16.15
T000491,C0588,AG090,TT05,710.0,2025-08-03,06:14:00,Pending,Agent,10.65
T000492,C0939,AG031,TT05,850.0,2025-11-11,12:24:00,Success,USSD,8.5
T000493,C0043,AG080,TT03,4310.0,2025-02-08,02:06:00,Success,Agent,0.0
T000494,C0051,AG068,TT04,2770.0,2025-09-16,16:31:00,Success,App,27.7
T000495,C0093,AG013,TT04,4870.0,2025-07-23,18:22:00,Success,Agent,0.0
T000496,C0956,AG027,TT03,2280.0,2025-01-07,23:50:00,Success,App,34.2
T000497,C0826,AG057,TT01,1400.0,2025-02-18,19:46:00,Success,Agent,14.0
T000498,C0572,AG014,TT01,2100.0,2025-01-26,21:41:00,Failed,Agent,21.0
T000499,C0716,AG052,TT01,710.0,2025-06-10,09:42:00,Success,App,3.55
T000500,C0005,AG063,TT01,1860.0,2025-12-23,15:26:00,Success,App,0.0
T000501,C0042,AG080,TT02,6220.0,2025-06-25,04:04:00,Success,USSD,31.1
T000502,C0258,AG073,TT02,2160.0,2025-03-20,05:20:00,Success,App,10.8
T000503,C0444,AG094,TT02,2870.0,2025-01-02,11:22:00,Success,Agent,14.35
T000504,C0908,AG009,TT01,1270.0,2025-05-12,00:49:00,Success,Agent,6.35
T000505,C0398,AG039,TT03,780.0,2025-10-03,17:37:00,Success,Agent,7.8
T000506,C0559,AG091,TT02,1150.0,2025-04-27,15:20:00,Success,App,0.0
T000507,C0566,AG007,TT04,4810.0,2025-06-13,18:32:00,Success,App,24.05
T000508,C0990,AG057,TT01,4580.0,2025-10-15,01:08:00,Success,App,22.9
T000509,C0035,AG055,TT04,3770.0,2025-01-28,04:24:00,Success,Agent,0.0
T000510,C0559,AG007,TT05,190.0,2025-11-29,04:37:00,Success,App,0.0
T000511,C0380,AG083,TT03,630.0,2025-01-01,21:24:00,Success,Agent,3.15
T000512,C0529,AG080,TT03,4020.0,2025-07-07,18:44:00,Success,App,40.2
T000513,C0387,AG016,TT05,1940.0,2025-02-25,10:45:00,Success,Agent,0.0
T000514,C0073,AG047,TT01,1180.0,2025-02-04,20:18:00,Success,App,0.0
T000515,C0956,AG098,TT05,130.0,2025-04-22,04:37:00,Success,App,0.65
T000516,C0967,AG063,TT04,5820.0,2025-10-13,10:00:00,Success,USSD,0.0
T000517,C0320,AG093,TT03,2310.0,2025-11-06,10:47:00,Success,App,11.55
T000518,C0852,AG096,TT02,1040.0,2025-02-05,07:33:00,Success,USSD,0.0
T000519,C0957,AG079,TT03,1990.0,2025-08-05,20:03:00,Success,Agent,0.0
T000520,C0332,AG033,TT03,1730.0,2025-03-21,15:50:00,Success,App,17.3
T000521,C0007,AG021,TT03,7940.0,2025-11-10,10:16:00,Success,Agent,79.4
T000522,C0477,AG095,TT03,8300.0,2025-03-24,00:47:00,Success,App,0.0
T000523,C0886,AG039,TT01,3380.0,2025-03-06,14:12:00,Failed,USSD,16.9
T000524,C0318,AG029,TT02,1680.0,2025-11-21,16:14:00,Failed,App,8.4
T000525,C0925,AG016,TT02,3420.0,2025-05-08,15:02:00,Success,USSD,0.0
T000526,C0634,AG045,TT02,3340.0,2025-11-03,16:56:00,Success,Agent,33.4
T000527,C0893,AG087,TT01,1240.0,2025-01-22,22:04:00,Success,USSD,0.0
T000528,C0018,AG071,TT01,480.0,2025-08-04,14:09:00,Success,App,0.0
T000529,C0770,AG032,TT02,390.0,2025-04-17,18:17:00,Success,App,3.9
T000530,C0688,AG043,TT02,1640.0,2025-04-19,10:59:00,Success,Agent,16.4
T000531,C0011,AG030,TT01,1200.0,2025-12-23,01:07:00,Success,USSD,12.0
T000532,C0794,AG010,TT05,520.0,2025-06-30,01:15:00,Success,Agent,7.8
T000533,C0638,AG015,TT04,2780.0,2025-12-22,15:07:00,Success,Agent,41.7
T000534,C0987,AG013,TT03,1160.0,2025-06-13,21:06:00,Success,App,11.6
T000535,C0147,AG058,TT01,3040.0,2025-03-09,21:03:00,Success,App,15.2
T000536,C0955,AG086,TT03,160.0,2025-10-19,05:23:00,Success,App,0.0
T000537,C0742,AG023,TT03,2880.0,2025-06-29,01:19:00,Failed,App,43.2
T000538,C0596,AG053,TT05,1130.0,2025-06-30,06:29:00,Success,App,0.0
T000539,C0856,AG034,TT03,1440.0,2025-06-18,10:31:00,Success,App,7.2
T000540,C0487,AG070,TT03,1470.0,2025-01-22,09:24:00,Success,App,7.35
T000541,C0909,AG045,TT04,4500.0,2025-03-07,15:17:00,Success,App,45.0
T000542,C0518,AG032,TT01,690.0,2025-01-21,18:30:00,Success,App,6.9
T000543,C0552,AG053,TT01,720.0,2025-04-10,00:48:00,Success,Agent,3.6
T000544,C0165,AG076,TT03,2220.0,2025-10-27,02:47:00,Failed,App,22.2
T000545,C0121,AG031,TT01,460.0,2025-04-13,05:24:00,Success,Agent,4.6
T000546,C0065,AG044,TT01,1970.0,2025-02-16,06:01:00,Success,App,0.0
T000547,C0308,AG079,TT03,3160.0,2025-02-08,09:33:00,Success,Agent,0.0
T000548,C0770,AG076,TT02,1180.0,2025-10-12,02:59:00,Success,App,5.9
T000549,C0230,AG099,TT03,880.0,2025-11-06,12:46:00,Success,USSD,8.8
T000550,C0041,AG065,TT05,1690.0,2025-03-31,09:02:00,Success,App,8.45
T000551,C0830,AG025,TT02,320.0,2025-03-26,13:20:00,Success,App,0.0
T000552,C0030,AG010,TT01,2080.0,2025-09-30,11:30:00,Success,App,0.0
T000553,C0088,AG033,TT01,950.0,2025-12-02,11:19:00,Success,App,9.5
T000554,C0745,AG057,TT01,460.0,2025-07-07,23:47:00,Success,Agent,6.9
T000555,C0806,AG042,TT01,7530.0,2025-06-08,02:01:00,Success,USSD,0.0
T000556,C0731,AG052,TT01,280.0,2025-08-31,05:59:00,Success,App,4.2
T000557,C0286,AG063,TT02,410.0,2025-03-14,13:47:00,Success,Agent,2.05
T000558,C0126,AG015,TT02,7580.0,2025-02-18,10:29:00,Success,App,75.8
T000559,C0649,AG008,TT03,1820.0,2025-04-11,01:39:00,Success,Agent,18.2
T000560,C0613,AG038,TT05,1350.0,2025-01-02,22:15:00,Success,USSD,0.0
T000561,C0272,AG028,TT04,2460.0,2025-09-01,07:44:00,Success,App,12.3
T000562,C0931,AG072,TT03,3340.0,2025-06-25,10:37:00,Success,App,0.0
T000563,C0860,AG088,TT01,620.0,2025-08-26,11:27:00,Success,App,3.1
T000564,C0844,AG002,TT03,1180.0,2025-02-28,17:16:00,Success,USSD,5.9
T000565,C0844,AG003,TT02,3630.0,2025-12-19,03:38:00,Success,App,36.3
T000566,C0051,AG025,TT01,940.0,2025-04-09,23:18:00,Success,Agent,0.0
T000567,C0009,AG034,TT04,9710.0,2025-12-25,12:06:00,Success,App,97.1
T000568,C0925,AG036,TT02,2260.0,2025-01-02,08:17:00,Success,App,11.3
T000569,C0371,AG081,TT01,1670.0,2025-08-31,13:45:00,Failed,App,0.0
T000570,C0691,AG052,TT05,1100.0,2025-10-24,19:37:00,Success,App,5.5
T000571,C0213,AG019,TT05,1590.0,2025-07-30,21:25:00,Failed,Agent,23.85
T000572,C0657,AG093,TT02,1050.0,2025-05-03,04:59:00,Success,App,10.5
T000573,C0673,AG062,TT02,1580.0,2025-08-17,21:39:00,Success,App,23.7
T000574,C0802,AG052,TT03,800.0,2025-03-23,11:55:00,Success,App,4.0
T000575,C0090,AG083,TT03,770.0,2025-05-24,02:27:00,Success,App,0.0
T000576,C0502,AG100,TT01,730.0,2025-05-20,04:46:00,Success,USSD,7.3
T000577,C0914,AG030,TT03,3270.0,2025-01-29,11:06:00,Success,Agent,0.0
T000578,C0354,AG011,TT05,1810.0,2025-09-27,22:49:00,Success,USSD,27.15
T000579,C0614,AG009,TT02,2900.0,2025-09-04,03:38:00,Success,Agent,14.5
T000580,C0601,AG098,TT05,1270.0,2025-01-12,04:25:00,Success,App,6.35
T000581,C0948,AG020,TT05,700.0,2025-12-21,05:41:00,Success,App,3.5
T000582,C0947,AG004,TT02,2570.0,2025-12-03,12:42:00,Success,App,12.85
T000583,C0226,AG069,TT04,8850.0,2025-04-16,08:34:00,Success,Agent,0.0
T000584,C0636,AG053,TT02,1700.0,2025-02-01,08:07:00,Success,App,0.0
T000585,C0050,AG077,TT03,3110.0,2025-03-15,16:44:00,Success,App,15.55
T000586,C0560,AG068,TT04,8280.0,2025-06-20,18:52:00,Failed,App,82.8
T000587,C0301,AG010,TT02,1720.0,2025-12-03,01:54:00,Success,App,0.0
T000588,C0079,AG066,TT03,2280.0,2025-03-10,21:03:00,Success,Agent,11.4
T000589,C0706,AG055,TT04,8620.0,2025-10-28,14:16:00,Success,USSD,0.0
T000590,C0855,AG010,TT02,3020.0,2025-12-28,08:20:00,Success,App,0.0
T000591,C0557,AG047,TT01,1700.0,2025-05-17,01:26:00,Success,Agent,17.0
T000592,C0838,AG066,TT01,2120.0,2025-04-10,13:38:00,Success,USSD,21.2
T000593,C0871,AG080,TT03,5560.0,2025-05-26,15:21:00,Success,App,0.0
T000594,C0915,AG071,TT05,1350.0,2025-01-09,06:22:00,Success,App,6.75
T000595,C0802,AG073,TT04,8960.0,2025-03-03,16:45:00,Success,USSD,89.6
T000596,C0933,AG024,TT02,1430.0,2025-07-04,13:02:00,Success,App,14.3
T000597,C0955,AG073,TT03,470.0,2025-01-29,11:30:00,Success,App,4.7
T000598,C0634,AG046,TT02,630.0,2025-04-24,09:43:00,Success,App,3.15
T000599,C0174,AG093,TT01,1740.0,2025-05-23,03:07:00,Success,App,0.0
T000600,C0447,AG008,TT02,1210.0,2025-04-30,11:13:00,Success,App,6.05
T000601,C0599,AG012,TT02,840.0,2025-06-19,16:26:00,Success,Agent,4.2
T000602,C0591,AG002,TT03,4240.0,2025-06-06,00:57:00,Success,App,0.0
T000603,C0642,AG009,TT05,950.0,2025-12-01,22:48:00,Success,App,9.5
T000604,C0806,AG071,TT03,3130.0,2025-12-15,12:24:00,Success,USSD,15.65
T000605,C0857,AG029,TT03,1020.0,2025-09-17,04:00:00,Success,Agent,5.1
T000606,C0840,AG096,TT01,2020.0,2025-03-23,07:35:00,Success,App,10.1
T000607,C0572,AG084,TT05,790.0,2025-08-30,01:55:00,Success,USSD,7.9
T000608,C0587,AG023,TT04,700.0,2025-06-21,21:59:00,Success,USSD,0.0
T000609,C0541,AG089,TT05,1710.0,2025-08-19,08:23:00,Success,Agent,8.55
T000610,C0060,AG079,TT02,1400.0,2025-07-27,18:41:00,Success,App,7.0
T000611,C0069,AG033,TT03,13490.0,2025-03-16,21:25:00,Success,App,134.9
T000612,C0677,AG100,TT03,1400.0,2025-09-27,13:42:00,Success,USSD,7.0
T000613,C0596,AG094,TT01,3550.0,2025-04-24,02:30:00,Success,USSD,17.75
T000614,C0780,AG016,TT03,4970.0,2025-03-03,20:26:00,Failed,App,0.0
T000615,C0336,AG009,TT05,1480.0,2025-12-28,05:53:00,Success,USSD,7.4
T000616,C0341,AG074,TT01,2670.0,2025-11-16,16:42:00,Success,App,0.0
T000617,C0677,AG036,TT01,5770.0,2025-04-12,15:27:00,Success,Agent,57.7
T000618,C0698,AG055,TT03,630.0,2025-12-28,23:30:00,Success,App,0.0
T000619,C0567,AG032,TT02,1040.0,2025-07-29,18:10:00,Success,App,10.4
T000620,C0370,AG047,TT03,930.0,2025-09-12,15:29:00,Success,App,4.65
T000621,C0533,AG014,TT03,1410.0,2025-01-20,09:54:00,Success,Agent,0.0
T000622,C0476,AG035,TT02,3120.0,2025-02-27,23:12:00,Success,App,0.0
T000623,C0226,AG014,TT04,1980.0,2025-04-22,16:11:00,Success,App,29.7
T000624,C0885,AG001,TT03,740.0,2025-11-09,19:29:00,Success,USSD,0.0
T000625,C0392,AG051,TT04,7870.0,2025-07-15,15:08:00,Success,App,39.35
T000626,C0366,AG088,TT04,9250.0,2025-12-19,03:42:00,Success,Agent,46.25
T000627,C0351,AG076,TT04,9650.0,2025-04-02,23:47:00,Success,USSD,48.25
T000628,C0149,AG048,TT01,1360.0,2025-02-21,15:48:00,Success,Agent,20.4
T000629,C0835,AG058,TT02,2110.0,2025-10-20,19:38:00,Success,Agent,21.1
T000630,C0187,AG041,TT01,6910.0,2025-01-08,19:03:00,Success,App,34.55
T000631,C0125,AG073,TT02,1020.0,2025-10-27,22:12:00,Success,App,15.3
T000632,C0943,AG013,TT05,1920.0,2025-04-08,23:16:00,Success,Agent,19.2
T000633,C0341,AG057,TT02,2700.0,2025-08-24,15:43:00,Success,USSD,0.0
T000634,C0221,AG026,TT04,9720.0,2025-03-10,21:00:00,Success,Agent,0.0
T000635,C0800,AG015,TT02,1760.0,2025-02-14,19:43:00,Success,USSD,17.6
